Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,feat_missing_count,feat_missing_S1,feat_missing_S2,feat_missing_S3,feat_missing_S4,feat_power_input,feat_energy_input,feat_i2t,feat_i2t_per_volt,feat_volt_x_dur,feat_curr_x_dur,feat_curr_per_volt,feat_s_mean,feat_s_std,feat_s_max,feat_s_min,feat_s_range,feat_s_median,feat_s1_s2_gap,feat_s1_s3_gap,feat_s2_s3_gap,feat_abs_s1_s2_gap,feat_abs_s1_s3_gap,feat_abs_s2_s3_gap,feat_s_consistency,feat_s_cv,feat_s1_dev,feat_s2_dev,feat_s3_dev,feat_s4_minus_smean,feat_s4_abs_dev,feat_s4_ratio,feat_temp_per_power,feat_temp_per_energy,feat_temp_per_i2t,feat_smean_abs,feat_smax_abs
TRN-0722,13.5483,30.7805,39.3529,46.8138,8.7059,8.8392,11.4471,42.6593,16.6493,Valid,0,0,0,0,0,417.02344815,19522.45229700447,44353.22829638745,3273.7114636283513,634.2474065399999,1440.9521709,2.2719084850565396,9.664066666666665,1.2619688647330236,11.4471,8.7059,2.741200000000001,8.8392,-0.1333000000000002,-2.741200000000001,-2.6079000000000008,0.1333000000000002,2.741200000000001,2.6079000000000008,0.28364867616303613,0.13058361222840056,-0.9581666666666653,-0.8248666666666651,1.7830333333333357,32.99523333333334,32.99523333333334,4.414217850226836,0.02317391668589499,0.0004950231927396999,0.00021788868674607636,49.01696666666666,50.8
TRN-0309,17.304,91.7646,36.5064,53.8731,13.7505,15.1453,16.6453,74.8414,35.7241,Valid,0,0,0,0,0,1587.8946383999998,85544.80664398703,453651.46577455004,26216.56493053543,932.2201223999999,4943.64347226,5.30308568521234,15.180366666666666,1.1820572499765907,16.6453,13.7505,2.8947999999999983,15.1453,-1.3948,-2.8947999999999983,-1.4999999999999982,1.3948,2.8947999999999983,1.4999999999999982,0.1906936685306018,0.07786749806937641,-1.4298666666666655,-0.03506666666666547,1.4649333333333328,59.66103333333333,59.66103333333333,4.930144094226264,0.009560059143724235,0.0001774551520078308,3.346262012118649e-05,51.686766666666664,53.1517
TRN-0454,18.7967,65.4734,40.9096,30.0071,13.0694,13.9466,16.4915,57.237,25.9462,Valid,0,0,0,0,0,1230.6838577800002,36929.25358879024,128633.41926616368,6843.40402425743,564.0344565700001,1964.66686114,3.4832388938888794,14.502499999999998,1.4513122131367868,16.4915,13.0694,3.4220999999999986,13.9466,-0.8772000000000002,-3.4220999999999986,-2.5448999999999984,0.8772000000000002,3.4220999999999986,2.5448999999999984,0.23596619645121894,0.10007323654980524,-1.4330999999999978,-0.5558999999999976,1.9890000000000008,42.734500000000004,42.734500000000004,3.9466985728875326,0.011784098650953784,0.0003927103472248211,0.00011274286326696487,55.412099999999995,57.4011
TRN-0312,11.6104,102.0657,46.6395,55.7037,11.7779,14.4485,13.6518,49.1068,46.3609,Valid,0,0,0,0,0,1185.02360328,66010.19929002813,580288.1207948241,49980.024014228635,646.74223848,5685.43713309,8.790885000440554,13.292733333333333,1.1194411532347532,14.4485,11.7779,2.6705999999999985,13.6518,-2.6705999999999985,-1.873899999999999,0.7966999999999995,2.6705999999999985,1.873899999999999,0.7966999999999995,0.2009067459734832,0.08421451336972882,-1.514833333333332,1.1557666666666666,0.3590666666666671,35.81406666666667,35.81406666666667,3.6942587407963194,0.01121727304445532,0.0002013739312424714,2.290712640317932e-05,59.93223333333333,61.087999999999994
TRN-0191,13.4092,41.696,35.3431,54.3964,9.4945,9.707,12.2115,45.3013,16.8215,Valid,0,0,0,0,0,559.1100031999999,30413.57137806848,94571.21022730239,7052.710316394124,729.41220688,2268.1122944,3.1095066738130033,10.471000000000002,1.2337731423023703,12.2115,9.4945,2.7169999999999987,9.707,-0.21250000000000036,-2.7169999999999987,-2.5044999999999984,0.21250000000000036,2.7169999999999987,2.5044999999999984,0.25947853505123325,0.11782762147595728,-0.9765000000000015,-0.7640000000000011,1.7404999999999973,34.830299999999994,34.830299999999994,4.326358100815766,0.018727978253550274,0.0003442870904403701,0.00011072079943486162,45.8141,47.5546
TRN-0913,30.3803,53.4373,35.2678,10.1371,17.5759,16.0709,22.6921,36.9262,22.5101,Valid,0,0,0,0,0,1623.44120519,16456.985841131547,28946.945536689862,952.8195766292724,307.96813913,541.69925383,1.7589457062983016,18.779633333333333,2.8339375214629468,22.6921,16.0709,6.621199999999998,17.5759,1.504999999999999,-5.116199999999999,-6.621199999999998,1.504999999999999,5.116199999999999,6.621199999999998,0.3525734251517108,0.15090482972997965,-1.2037333333333322,-2.708733333333331,3.912466666666667,18.14656666666667,18.14656666666667,1.9662896169632553,0.011567793931636507,0.0011411344406249396,0.0006487604472424091,54.04743333333333,57.959900000000005
TRN-0426,15.663,92.9721,42.0626,10.8552,12.5411,14.5453,14.8675,57.4867,36.7578,Valid,0,0,0,0,0,1456.2220023,15807.58107936696,93830.30127491622,5990.569832365855,170.0249976,1009.23073992,5.935778207509531,13.984633333333333,1.0291726688084084,14.8675,12.5411,2.3263999999999996,14.5453,-2.004199999999999,-2.3263999999999996,-0.3222000000000005,2.004199999999999,2.3263999999999996,0.3222000000000005,0.16635401001904399,0.07359310542395127,-1.443533333333333,0.5606666666666662,0.8828666666666667,43.502066666666664,43.502066666666664,4.110704551135565,0.009603366314780456,0.0008846788931357922,0.00014904176095747893,56.04723333333334,56.9301
TRN-0286,11.876,58.3091,18.0,17.1002,8.8853,9.7133,10.5956,51.7181,14.8376,Valid,0,0,0,0,0,692.4788715999999,11841.52720013432,58139.84453227957,4895.574236839452,203.0819752,997.0972718200001,4.909826127498643,9.7314,0.6983443419975557,10.5956,8.8853,1.7102999999999984,9.7133,-0.8279999999999994,-1.7102999999999984,-0.882299999999999,0.8279999999999994,1.7102999999999984,0.882299999999999,0.17575064474272495,0.07176195308337985,-0.8460999999999999,-0.01810000000000045,0.8641999999999985,41.9867,41.9867,5.314558510126137,0.01405299191795155,0.0008218027822515843,0.00016737918854306007,27.7314,28.595599999999997
TRN-0400,15.8294,42.461,36.6762,38.4979,10.6434,10.7181,13.7955,58.1528,17.266,Valid,0,0,0,0,0,672.1321534,25875.67642837786,69409.2698918059,4384.832369323761,609.39865826,1634.6593319,2.682413567007368,11.719,1.4686238933096523,13.7955,10.6434,3.152100000000001,10.7181,-0.07469999999999999,-3.152100000000001,-3.077400000000001,0.07469999999999999,3.152100000000001,3.077400000000001,0.2689734389475691,0.12531988804418162,-1.0755999999999997,-1.0008999999999997,2.076500000000001,46.4338,46.4338,4.9622659815456975,0.017435559247215803,0.0004528963728536531,0.00016883911930061442,48.3952,50.4717
TRN-0498,9.247,29.5362,30.9868,39.7963,6.3095,6.6922,8.0435,23.9261,14.0908,Valid,0,0,0,0,0,273.12124140000003,10869.214859126821,34717.77916320338,3754.4906898142845,367.9963861,1175.43147606,3.1941382941344987,7.015066666666667,0.7438060514826578,8.0435,6.3095,1.734,6.6922,-0.3826999999999998,-1.734,-1.3513000000000002,0.3826999999999998,1.734,1.3513000000000002,0.247182220100229,0.10602977573787116,-0.7055666666666669,-0.3228666666666671,1.028433333333333,16.911033333333336,16.911033333333336,3.4106727314533387,0.02568480798133139,0.0006454069366501432,0.0002020597755832183,38.001866666666665,39.0303
TRN-0379,27.3635,80.9819,24.8846,40.687,17.9053,17.2384,22.3222,41.2935,28.7559,Valid,0,0,0,0,0,2215.9482206499997,90160.28525358654,266828.11790806806,9751.241915574621,1113.3387245,3294.9105652999997,2.959486068686898,19.155299999999997,2.2558266201106854,22.3222,17.2384,5.0838,17.9053,0.6669000000000018,-4.416899999999998,-5.0838,0.6669000000000018,4.416899999999998,5.0838,0.26539911849988684,0.1177651356201965,-1.2499999999999964,-1.9168999999999983,3.166900000000002,22.138200000000005,22.138200000000005,2.1557218025443716,0.008644290427389553,0.00021245828965504022,7.178891096675164e-05,44.039899999999996,47.2068
TRN-0120,27.6676,107.92,25.534,37.3577,19.7172,19.6141,16.9269,66.4597,49.6937,Invalid,1,0,0,1,0,2985.887392,111545.8854241184,435094.91083328,15725.791001297148,1033.59790052,4031.642984,3.9005911643730875,18.752733333333335,1.2917450531053802,19.7172,16.9269,2.7902999999999984,19.6141,0.10309999999999775,2.7902999999999984,2.6872000000000007,0.10309999999999775,2.7902999999999984,2.6872000000000007,0.14879430116173448,0.06888302421099622,0.964466666666663,0.8613666666666653,-1.8258333333333354,47.70696666666666,47.70696666666666,3.5440005078015018,0.006280455645211713,0.0001681167643419908,4.3100327920121135e-05,44.28673333333333,45.2512
TRN-0062,13.8465,88.0545,18.0,14.4881,11.694,12.8662,13.6891,56.6009,25.5005,Valid,0,0,0,0,0,1219.2466342500002,17664.567161677427,112334.85928847904,8112.869763161036,200.60947665,1275.74240145,6.35933222407596,12.749766666666668,0.818646665065107,13.6891,11.694,1.995099999999999,12.8662,-1.1721999999999984,-1.995099999999999,-0.8229000000000006,1.1721999999999984,1.995099999999999,0.8229000000000006,0.1564812828092579,0.06420875159987414,-1.055766666666667,0.11643333333333139,0.939333333333332,43.85113333333334,43.85113333333334,4.439367169644895,0.010457085792205114,0.000721770680778695,0.00011349786475284057,30.749766666666666,31.6891
TRN-0216,10.4524,20.9992,31.1693,8.7182,6.133,6.6738,8.1383,61.5106,13.2191,Valid,0,0,0,0,0,219.49203808,1913.5754863890559,3844.433274059647,367.8038446917265,91.12611368,183.07522543999997,2.009031226413912,6.981699999999999,0.8471162179221137,8.1383,6.133,2.005299999999999,6.6738,-0.5408,-2.005299999999999,-1.4644999999999992,0.5408,2.005299999999999,1.4644999999999992,0.2872222686133364,0.12133378641137937,-0.8486999999999991,-0.3078999999999992,1.1566,54.5289,54.5289,8.810259849283147,0.0318084429360799,0.003648510365026705,0.0018160544091877047,38.150999999999996,39.3076
TRN-0246,20.7832,99.3301,37.9236,7.0177,15.7143,16.9205,18.9945,72.4032,42.2102,Valid,0,0,0,0,0,2064.39733432,14487.321173057464,69239.91785922837,3331.532898095359,145.85026264,697.06884277,4.779345587813927,17.209766666666667,1.3546670964566243,18.9945,15.7143,3.280199999999999,16.9205,-1.2062000000000008,-3.280199999999999,-2.073999999999998,1.2062000000000008,3.280199999999999,2.073999999999998,0.19060106234631902,0.07871501363033842,-1.4954666666666672,-0.28926666666666634,1.7847333333333317,55.19343333333333,55.19343333333333,4.207099212631245,0.008336460414970938,0.0011879191784250841,0.000248552673060752,55.13336666666667,56.918099999999995
TRN-0303,15.7997,94.2261,39.2941,32.7851,13.1259,14.9899,15.8749,46.3433,37.2738,Valid,0,0,0,0,0,1488.74411217,48808.62459190467,291084.40930266195,18423.412525506777,517.99474447,3089.21211111,5.963790074255203,14.663566666666668,1.1457516698171946,15.8749,13.1259,2.7490000000000006,14.9899,-1.8640000000000008,-2.7490000000000006,-0.8849999999999998,1.8640000000000008,2.7490000000000006,0.8849999999999998,0.1874714300428434,0.07813594180233,-1.5376666666666683,0.3263333333333325,1.2113333333333323,31.67973333333333,31.67973333333333,3.160438240780103,0.00984962193095989,0.0003004298274940187,5.037565117879432e-05,53.95766666666667,55.169
TRN-0213,30.1751,79.3309,21.9507,18.1772,18.7655,17.5128,23.4268,32.0832,27.5048,Valid,0,0,0,0,0,2393.81784059,43512.90565197254,114396.23951490031,3791.080583786623,548.49882772,1442.01363548,2.6290185408161517,19.9017,2.544544730726239,23.4268,17.5128,5.9140000000000015,18.7655,1.2527000000000008,-4.661300000000001,-5.9140000000000015,1.2527000000000008,4.661300000000001,5.9140000000000015,0.29716052914271,0.12785564061716326,-1.1362000000000023,-2.388900000000003,3.5250999999999983,12.181499999999996,12.181499999999996,1.6120833088588755,0.00831379048740863,0.00045737465014912044,0.00017397162777569973,41.8524,45.3775
TRN-0156,19.8281,70.9773,33.1628,38.3599,14.1726,14.261,17.9427,42.5564,25.1633,Valid,0,0,0,0,0,1407.34500213,53985.613547206594,193248.62636481287,9746.199414901754,760.60393319,2722.68213027,3.579631755960896,15.458766666666667,1.7567768295628468,17.9427,14.1726,3.7700999999999993,14.261,-0.08840000000000003,-3.7700999999999993,-3.6816999999999993,0.08840000000000003,3.7700999999999993,3.6816999999999993,0.24388101828642955,0.11364274743263904,-1.2861666666666682,-1.1977666666666682,2.483933333333331,27.097633333333327,27.097633333333327,2.752897314820459,0.010984347570983417,0.0002863497448790264,7.999418654290336e-05,48.621566666666666,51.10549999999999
TRN-0703,26.2089,54.974,41.1151,26.273,16.2704,15.1831,20.948,45.5269,21.8275,Valid,0,0,0,0,0,1440.8080685999998,37854.350386327795,79400.70198054798,3029.5319128622746,688.5864296999999,1444.331902,2.0975316744490735,17.467166666666667,2.501027234735538,20.948,15.1831,5.764900000000001,16.2704,1.087299999999999,-4.677600000000002,-5.764900000000001,1.087299999999999,4.677600000000002,5.764900000000001,0.3300420600531248,0.14318447515153548,-1.1967666666666688,-2.284066666666668,3.480833333333333,28.05973333333333,28.05973333333333,2.6064271477098657,0.012123173818367035,0.0004614308920359657,0.00021998755969091915,58.58226666666667,62.0631
TRN-0702,19.4301,32.991,28.6255,59.8097,12.1253,11.1045,15.7981,39.8642,18.0492,Valid,0,0,0,0,0,641.0184290999999,38339.11993894227,65097.24118278571,3350.3295316265057,1162.10845197,1973.1818127,1.6979325017404696,13.009299999999998,2.015533385153088,15.7981,11.1045,4.6936,12.1253,1.0207999999999995,-3.6728000000000005,-4.6936,1.0207999999999995,3.6728000000000005,4.6936,0.360788023891522,0.15493018304004869,-0.8839999999999986,-1.904799999999998,2.788800000000002,26.8549,26.8549,3.0642845453418293,0.020294736296381566,0.00033932182116801056,0.0001998441065001742,41.6348,44.4236
TRN-0784,15.8702,15.6296,39.2104,56.6342,9.2844,8.3762,12.6375,53.5794,15.9125,Valid,0,0,0,0,0,248.04487792,14047.823225096865,13834.851349004672,871.7502285575761,898.7960808400001,885.16989232,0.9848394484732739,10.099366666666667,1.8326296995180325,12.6375,8.3762,4.2612999999999985,9.2844,0.908199999999999,-3.3530999999999995,-4.2612999999999985,0.908199999999999,3.3530999999999995,4.2612999999999985,0.421937307428125,0.18145984580467292,-0.8149666666666668,-1.7231666666666658,2.5381333333333327,43.48003333333333,43.48003333333333,5.3052232346031705,0.0407158846037855,0.000718927516677809,0.0007299945920028447,49.30976666666667,51.847899999999996
TRN-0929,10.8657,63.1203,31.5599,52.7209,17.2812,10.3317,11.1108,76.6147,20.992,Invalid,0,0,0,0,0,685.8462437100001,36158.431230010545,210049.1479396297,19331.394075690994,572.8494831300001,3327.75902427,5.809132793181038,12.907899999999998,3.108704324955977,17.2812,10.3317,6.949499999999999,11.1108,6.949499999999999,6.170399999999999,-0.7790999999999997,6.949499999999999,6.170399999999999,0.7790999999999997,0.5383911760711521,0.24083732319886694,4.3733,-2.5761999999999983,-1.7970999999999986,63.7068,63.7068,5.935488659232823,0.018820399031940334,0.00035698174839316035,6.145180842937011e-05,44.4678,48.8411
TRN-0997,15.1471,61.1764,30.4936,18.3832,11.3087,11.8006,14.0115,64.296,18.0475,Valid,0,0,0,0,0,926.64504844,17034.701254482206,68800.08039985907,4542.128582879263,278.45216872,1124.6179964799999,4.038819045307746,12.373599999999998,1.175451320415553,14.0115,11.3087,2.7028,11.8006,-0.49189999999999934,-2.7028,-2.2109000000000005,0.49189999999999934,2.7028,2.2109000000000005,0.2184327747435852,0.09499670471155108,-1.064899999999998,-0.5729999999999986,1.637900000000002,51.92240000000001,51.92240000000001,5.196223799361238,0.013353117256146508,0.0007263761080645811,0.0001798486270351146,42.8672,44.5051
TRN-0368,26.4526,41.6867,25.0217,25.7021,15.4035,13.8786,20.0559,44.0599,19.4551,Valid,0,0,0,0,0,1102.72160042,28342.260846154884,44664.619932082474,1688.47743675877,679.88737046,1071.43573207,1.5759017421387032,16.446,2.6274022036985514,20.0559,13.8786,6.177300000000001,15.4035,1.5248999999999988,-4.652400000000002,-6.177300000000001,1.5248999999999988,4.652400000000002,6.177300000000001,0.375611068003705,0.15975933624828012,-1.0425000000000022,-2.567400000000001,3.6098999999999997,27.613899999999997,27.613899999999997,2.679064655292189,0.014914009101501329,0.0005802642241100861,0.00036821090215566067,41.4677,45.077600000000004
TRN-0015,9.8697,106.5144,35.524,34.3863,10.9308,13.743,12.4704,36.746,45.2592,Valid,0,0,0,0,0,1051.2651736799999,36149.119641712576,390123.4879647031,39527.386692332744,339.38246511,3662.63611272,10.79205945549921,12.3814,1.1497993911983084,13.743,10.9308,2.8122000000000007,12.4704,-2.8122000000000007,-1.5396,1.2726000000000006,2.8122000000000007,1.5396,1.2726000000000006,0.22713100076477621,0.09286504743674069,-1.4505999999999997,1.361600000000001,0.08900000000000041,24.364600000000003,24.364600000000003,2.9678386153554035,0.011777618338559382,0.0003425090326507027,3.1737130375212075e-05,47.9054,49.267
TRN-0342,28.6801,34.5847,34.5762,26.7751,15.7586,14.168,20.6559,41.1764,20.871,Valid,0,0,0,0,0,991.8926544699999,26558.025012699694,32025.736578907152,1116.6535494037191,767.91254551,926.0088009699999,1.2058779011970704,16.860833333333332,2.760966055970667,20.6559,14.168,6.4879,15.7586,1.5906000000000002,-4.8972999999999995,-6.4879,1.5906000000000002,4.8972999999999995,6.4879,0.3847911598996989,0.16375026296962808,-1.1022333333333325,-2.6928333333333327,3.795066666666667,24.31556666666667,24.31556666666667,2.442133003975703,0.01699864722291342,0.0006348677405279888,0.0005264776125059296,51.43703333333333,55.2321
TRN-0435,16.7485,20.8459,32.3547,55.9328,10.1249,9.1295,13.6252,42.7239,16.4881,Valid,0,0,0,0,0,349.13755615,19528.24110062672,24305.68475741437,1451.2155301190458,936.7905008,1165.96955552,1.2446427295194955,10.959866666666665,1.9279880053799319,13.6252,9.1295,4.495699999999999,10.1249,0.9954000000000001,-3.5002999999999993,-4.495699999999999,0.9954000000000001,3.5002999999999993,4.495699999999999,0.41019655863849697,0.17591343837514695,-0.8349666666666646,-1.8303666666666647,2.6653333333333347,31.764033333333337,31.764033333333337,3.8982131262351323,0.03139125666150541,0.0005612316342076347,0.0004509178315937993,43.314566666666664,45.9799
TRN-0219,31.6478,62.8966,31.4592,47.6283,19.2432,17.5298,24.8905,52.5683,27.1426,Valid,0,0,0,0,0,1990.53901748,94805.98948624269,188416.71137710716,5953.548285301312,1507.33091274,2995.6581337800003,1.9873924257802302,20.5545,3.144795371191369,24.8905,17.5298,7.360699999999998,19.2432,1.7134,-5.647299999999998,-7.360699999999998,1.7134,5.647299999999998,7.360699999999998,0.3581064799383842,0.15299789429047042,-1.3112999999999992,-3.0246999999999993,4.3359999999999985,32.0138,32.0138,2.5575079638274847,0.010326097508852486,0.00021680592240183163,0.00010909064195878065,52.0137,56.3497
TRN-0863,10.732,30.3546,18.0,26.322,6.7881,6.7639,8.8119,71.1859,12.5632,Valid,0,0,0,0,0,325.7655672,8574.801259838401,24253.13663081352,2259.889523939992,282.48770399999995,798.9937812000001,2.8284194159132117,7.454633333333334,0.9597833135082567,8.8119,6.7639,2.048,6.7881,0.024200000000000443,-2.0237999999999996,-2.048,0.024200000000000443,2.0237999999999996,2.048,0.27472843179475426,0.12874988505024235,-0.6665333333333336,-0.6907333333333341,1.357266666666666,63.73126666666667,63.73126666666667,9.549214195751073,0.022883429254121318,0.0008693651440505173,0.0003073678034516526,25.454633333333334,26.8119
TRN-0217,12.8841,56.0493,29.0429,48.7273,13.667,16.5939,12.7182,55.1213,17.1996,Invalid,0,0,0,0,0,722.14478613,35188.16563719235,153077.98389089538,11881.153670783502,627.80740593,2731.13105589,4.350268598484288,14.326366666666667,1.6495122356489385,16.5939,12.7182,3.875700000000002,13.667,-2.9269000000000016,0.9488000000000003,3.875700000000002,2.9269000000000016,0.9488000000000003,3.875700000000002,0.27052914529184113,0.1151382034880257,-0.6593666666666671,2.2675333333333345,-1.6081666666666674,40.79493333333333,40.79493333333333,3.8475419089132687,0.01983863474747709,0.00040713593354003053,9.358868141864238e-05,43.36926666666667,45.6368
TRN-0791,22.6952,45.442,31.1286,36.3539,13.5856,12.7301,17.5582,51.0872,19.3063,Valid,0,0,0,0,0,1031.3152784,37492.33249942576,75069.9078853196,3307.7436893076906,825.0590312800001,1651.9939238000002,2.002273520291801,14.624633333333334,2.103541474645925,17.5582,12.7301,4.828099999999999,13.5856,0.8554999999999993,-3.9726,-4.828099999999999,0.8554999999999993,3.9726,4.828099999999999,0.3301347500358014,0.1438354919993732,-1.0390333333333341,-1.8945333333333334,2.9335666666666658,36.46256666666667,36.46256666666667,3.493229221024626,0.014180564978967122,0.0003900699785260695,0.0001948135244215274,45.753233333333334,48.6868
TRN-0993,30.921,107.667,40.2538,39.6437,21.2226,21.4006,26.4027,52.0188,54.5231,Valid,0,0,0,0,0,3329.171307,131980.6685433159,459557.02079664933,14862.294425612203,1225.8228477,4268.318247900001,3.482002409947854,23.008633333333332,2.40106745751875,26.4027,21.2226,5.1800999999999995,21.4006,-0.17800000000000082,-5.1800999999999995,-5.002099999999999,0.17800000000000082,5.1800999999999995,5.002099999999999,0.22513722131241076,0.10435506178827171,-1.7860333333333323,-1.6080333333333314,3.3940666666666672,29.010166666666667,29.010166666666667,2.260838224745861,0.006911219401069442,0.00017433335947686604,5.006698253330444e-05,63.262433333333334,66.6565
TRN-0481,28.8309,92.0524,22.5305,20.2385,19.4131,18.7107,24.0829,24.1901,34.7951,Valid,0,0,0,0,0,2653.95353916,53712.03870228966,171493.8510916638,5948.265407718745,583.49416965,1863.0024974,3.1928381287841128,20.735566666666667,2.3842289841558606,24.0829,18.7107,5.372199999999999,19.4131,0.7024000000000008,-4.669799999999999,-5.372199999999999,0.7024000000000008,4.669799999999999,5.372199999999999,0.2590814047804462,0.11498257595274872,-1.3224666666666671,-2.024866666666668,3.3473333333333315,3.454533333333334,3.454533333333334,1.166599361486816,0.007813085780475484,0.00038605063533730087,0.00012091142938683297,43.26606666666667,46.6134
TRN-0237,15.926,15.8727,28.8574,49.7271,9.1475,8.3813,12.2518,39.5061,15.0726,Valid,0,0,0,0,0,252.7886202,12570.44499554742,12528.375127516358,786.6617066968888,791.9537946,789.30334017,0.996653208799874,9.926866666666667,1.673469821126817,12.2518,8.3813,3.8705,9.1475,0.7662000000000013,-3.1042999999999985,-3.8705,0.7662000000000013,3.1042999999999985,3.8705,0.389901440209253,0.1685798458607588,-0.7793666666666663,-1.5455666666666676,2.324933333333332,29.579233333333335,29.579233333333335,3.97971458133336,0.039269436335952715,0.0007896989063945761,0.000792350689122623,38.78426666666667,41.1092
TRN-0424,31.766,63.1176,34.6055,14.9161,18.9696,17.6123,24.3552,47.8771,27.2886,Valid,0,0,0,0,0,2004.9936816,29906.68625411376,59423.22798944314,1870.6549807589297,473.8248326,941.4684333600001,1.9869545430033828,20.312366666666666,2.9119228290293373,24.3552,17.6123,6.742899999999999,18.9696,1.3572999999999986,-5.3856,-6.742899999999999,1.3572999999999986,5.3856,6.742899999999999,0.3319603165250569,0.14335713476710588,-1.342766666666666,-2.7000666666666646,4.042833333333334,27.564733333333333,27.564733333333333,2.357041817363717,0.010130888113485902,0.0006791914855893954,0.00034182536616713993,54.91786666666667,58.9607
TRN-0224,22.1138,69.3864,45.2051,24.9273,14.8369,14.9851,18.8101,50.5464,29.6462,Valid,0,0,0,0,0,1534.39697232,38248.373648112334,120011.80047288939,5427.00915473054,551.23732674,1729.6156087199997,3.1376966809098077,16.2107,1.8390488628636266,18.8101,14.8369,3.9731999999999985,14.9851,-0.14819999999999922,-3.9731999999999985,-3.8249999999999993,0.14819999999999922,3.9731999999999985,3.8249999999999993,0.24509735883722725,0.11344659696478435,-1.3737999999999992,-1.2256,2.5993999999999993,34.3357,34.3357,3.1180884774816335,0.010564867033675542,0.0004238271710247271,0.00013507588367134708,61.415800000000004,64.0152
TRN-0024,17.4295,76.4987,41.6689,49.1177,12.8582,14.1314,15.8929,49.4543,28.5819,Valid,1,0,0,0,1,1333.3340916500001,65490.30391343721,287439.2903974789,16491.538707704764,856.09695215,3757.44019699,4.3890355782417405,14.294166666666667,1.24424562508998,15.8929,12.8582,3.034699999999999,14.1314,-1.2731999999999992,-3.034699999999999,-1.7614999999999998,1.2731999999999992,3.034699999999999,1.7614999999999998,0.21230337231014704,0.08704568563243475,-1.4359666666666673,-0.16276666666666806,1.5987333333333318,35.160133333333334,35.160133333333334,3.4597537368562654,0.010720618894741546,0.00021826386216411414,4.97293416180181e-05,55.96306666666667,57.5618
TRN-0761,8.4072,51.5741,32.3668,9.8077,7.052,8.3476,8.6095,67.879,14.9056,Valid,0,0,0,0,0,433.59377352,4252.557652552105,26087.381485927242,3102.98058603895,82.45529544,505.82330057,6.134514923575636,8.003033333333333,0.6809288770169436,8.6095,7.052,1.557500000000001,8.3476,-1.2956000000000003,-1.557500000000001,-0.2619000000000007,1.2956000000000003,1.557500000000001,0.2619000000000007,0.19461368465119266,0.08508383803638275,-0.9510333333333332,0.34456666666666713,0.6064666666666678,59.87596666666667,59.87596666666667,8.481657977809501,0.018457445202466078,0.0018819341171420697,0.00030677794692977395,40.36983333333333,40.976299999999995
TRN-0551,23.5579,70.8232,32.6027,43.3158,15.7487,24.8572,19.3857,22.1708,26.582,Invalid,0,0,0,0,0,1668.44586328,72270.06732466382,217268.83262719223,9222.758539786384,1020.42928482,3067.76356656,3.0063459388847926,19.9972,3.743584935147948,24.8572,15.7487,9.1085,19.3857,-9.1085,-3.6370000000000005,5.471499999999999,9.1085,3.6370000000000005,5.471499999999999,0.4554887456499537,0.18720544615958745,-4.2485,4.859999999999999,-0.6114999999999995,2.1736000000000004,2.1736000000000004,1.1086951618879062,0.011985525229270521,0.0002767010013964495,9.203897198739408e-05,52.5999,57.4599
TRN-0768,24.9567,103.8645,43.7261,16.1546,17.6763,13.57855,21.7368,53.8115,49.1874,Invalid,1,0,1,0,0,2592.11516715,41874.58367924139,174273.14895609464,6983.020270030667,403.16550581999996,1677.8894516999999,4.161788050431825,17.663883333333334,3.3306031881961293,21.7368,13.57855,8.158249999999999,17.6763,4.097750000000001,-4.0604999999999976,-8.158249999999999,4.097750000000001,4.0604999999999976,8.158249999999999,0.46186047451661855,0.18855440430568163,0.012416666666666742,-4.085333333333335,4.072916666666664,36.147616666666664,36.147616666666664,3.0464137436890293,0.006814467023060591,0.00042182827340366073,0.0001013574577554808,61.38998333333333,65.4629
TRN-0109,22.871,98.2611,23.1992,7.9469,16.5071,16.9606,20.0505,53.2645,37.4384,Valid,0,0,0,0,0,2247.3296181,17859.30374207889,76729.25674132256,3354.870945146763,181.7535499,780.87113559,4.296318294070295,17.8394,1.574407395392522,20.0505,16.5071,3.5433999999999983,16.9606,-0.45349999999999824,-3.5433999999999983,-3.0899,0.45349999999999824,3.5433999999999983,3.0899,0.19862774540468023,0.08825449886980632,-1.3323,-0.8788000000000018,2.2110999999999983,35.4251,35.4251,2.985778502316305,0.007938043377519423,0.0009988855252497399,0.00023249801649857622,41.0386,43.249700000000004
TRN-0873,26.6998,56.1904,35.416,31.4179,16.3946,15.2187,21.3825,41.5613,21.7451,Valid,0,0,0,0,0,1500.27244192,47135.40955299836,99197.65380065764,3715.295623389015,838.85164642,1765.38436816,2.1045250487072917,17.665266666666668,2.6719596982156912,21.3825,15.2187,6.1638,16.3946,1.1759000000000004,-4.9879,-6.1638,1.1759000000000004,4.9879,6.1638,0.3489219702926286,0.15125497946784716,-1.270666666666667,-2.4465666666666674,3.7172333333333327,23.896033333333335,23.896033333333335,2.3527127233075418,0.011774705820953777,0.0003747769847301173,0.00017808149678608096,53.081266666666664,56.7985
